baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000035378.17	190.055861020216	0.730184173165697	0.181625475901636	4.02027397060282	5.81304990854336e-05	0.000255155025372452
ENSMUSG00000022792.16	323.775542084214	0.557456107471939	0.138672276710247	4.01995352421257	5.82096235183434e-05	0.000255448129343226
ENSMUSG00000028519.16	9.23144526718534	4.11613732626724	1.02397975030218	4.01974484852123	5.82612044232466e-05	0.000255620262121676
ENSMUSG00000036775.13	487.832564653821	-0.458438544397555	0.114057654498925	-4.01935798532379	5.83569446315575e-05	0.000255986029175791
ENSMUSG00000028278.14	352.326908735852	0.7851802844927	0.195380740193523	4.01871895722673	5.85154165633477e-05	0.00025662675905151
ENSMUSG00000035413.8	578.87496018954	-0.786953402098933	0.195870009064996	-4.01773301515393	5.87607190540575e-05	0.000257647942999425
ENSMUSG00000025875.14	419.880690302898	-0.666272931985288	0.165866792010488	-4.01691576661805	5.896478842117e-05	0.000258487937713232
ENSMUSG00000030117.5	7.57080941450759	5.37354994058548	1.33788552836662	4.01644970862781	5.9081464790134e-05	0.000258944547057945
ENSMUSG00000052419.7	809.24083103311	-0.442287555177145	0.110144649580649	-4.01551556849156	5.93159828655451e-05	0.00025991733478914
ENSMUSG00000036782.13	340.148402169174	-0.547288733544568	0.136365189592792	-4.01340499858401	5.98490963597558e-05	0.000262197851841226
ENSMUSG00000020564.17	210.7790698753	-0.680233013322262	0.169501067954451	-4.01314883458467	5.99141092801091e-05	0.000262427096904005
ENSMUSG00000060579.13	23.9780038176676	1.80402863796602	0.449559113172268	4.01288414606052	5.99813559197284e-05	0.000262666026653561
ENSMUSG00000000811.13	254.044418416733	0.666494827893713	0.16611557124806	4.01223571568999	6.01463979580914e-05	0.000263333023187098
ENSMUSG00000055670.14	1648.31287056175	-0.456109542949093	0.113697581229947	-4.01160286802088	6.03078883616384e-05	0.00026398419097275
ENSMUSG00000039477.16	3317.69533248123	-0.621866752875651	0.155021526068432	-4.01148646028125	6.03376380204492e-05	0.000264058539819977
ENSMUSG00000043671.14	887.057278014698	-0.442297970643165	0.110280085134271	-4.01067853823878	6.05444972477462e-05	0.000264907786498335
ENSMUSG00000063851.12	9.06442879478562	4.72361064652518	1.17802218528595	4.00978072019803	6.07751609957943e-05	0.000265860806834425
ENSMUSG00000040650.8	5.1916206948817	5.80335946659876	1.44755538621009	4.00907593718594	6.09568136641417e-05	0.000266599070670211
ENSMUSG00000018932.9	2006.03675034624	0.40121662757532	0.100080589941753	4.00893547698739	6.09930776354807e-05	0.000266701288743435
ENSMUSG00000003534.17	1283.25920330097	-0.51597910399417	0.128729140915802	-4.00825407769681	6.11692911900099e-05	0.000267415284625472
ENSMUSG00000032715.9	506.640131325736	-0.514509827800312	0.128388739917892	-4.00743731988766	6.13811443480756e-05	0.000268284752404107
ENSMUSG00000074622.4	365.059894766084	-0.762481087652512	0.190435194443118	-4.00388746356579	6.23100142023632e-05	0.000272287127968797
ENSMUSG00000026104.14	209.06693135606	-0.660809256888994	0.165048455780308	-4.00372880657897	6.23518381341754e-05	0.000272412349626544
ENSMUSG00000026098.13	146.145651235872	0.980745406203174	0.244964123253588	4.00362874847555	6.2378228344156e-05	0.000272470103411224
ENSMUSG00000048814.11	21.4433341616063	-1.90073579104812	0.474781054519156	-4.00339434978745	6.24400921358136e-05	0.000272682749844538
ENSMUSG00000110457.2	4.8803960882776	5.74040645789994	1.43394935888724	4.00321421556655	6.24876736154136e-05	0.00027283294725244
ENSMUSG00000031984.8	631.718089933588	0.454358325709848	0.113506111007601	4.00294153042934	6.25597672338358e-05	0.000273090083301617
ENSMUSG00000020849.13	8733.00468917628	0.307728661807792	0.0768838202349596	4.00251523490069	6.2672630790089e-05	0.000273525044969319
ENSMUSG00000026542.6	4.94831957845778	5.73855114155263	1.43376844275885	4.00242533620738	6.26964564499305e-05	0.000273571312925483
ENSMUSG00000021555.15	930.162833168245	0.396018101291953	0.0989464878353222	4.00234621719015	6.27174322887609e-05	0.00027360512900835
ENSMUSG00000022053.13	73.5674727488389	-1.0728507231642	0.268085419637325	-4.00189881499557	6.28361715122118e-05	0.000274065334192099
ENSMUSG00000041658.12	84.4280513440858	-0.952074458702163	0.237924518266291	-4.00158195397322	6.2920394188467e-05	0.000274374830222769
ENSMUSG00000024622.8	824.430762519544	0.423705490684582	0.105888096576042	4.00144590738115	6.29565885911559e-05	0.000274474804675499
ENSMUSG00000003581.14	330.39855383011	-0.639249442006061	0.159850630088079	-3.99904236632556	6.3599295838679e-05	0.000277218422464128
ENSMUSG00000040331.16	601.279170729927	0.520876793954145	0.130255686716903	3.99887948912522	6.36430731745187e-05	0.000277350801508588
ENSMUSG00000038416.15	1852.40864883029	-0.34518803564652	0.0863267962655037	-3.99861978643191	6.37129337952774e-05	0.000277596769465649
ENSMUSG00000031540.14	1602.66810091786	0.383472083763952	0.095949010433163	3.99662364450412	6.42523288723568e-05	0.000279887961124962
ENSMUSG00000009406.13	546.410317343962	-0.473559302832763	0.118516022513944	-3.99574076810626	6.44922747793847e-05	0.000280874039654975
ENSMUSG00000022210.7	324.236097492708	-0.581395220486859	0.145518017875724	-3.99534867897518	6.45991075149582e-05	0.000281280096224361
ENSMUSG00000032806.13	305.141046345885	-0.601175677214345	0.150487664843624	-3.994850194792	6.47351716269033e-05	0.0002818132355736
ENSMUSG00000030124.2	19.3371388922025	1.94942443617843	0.488014419236535	3.99460417425406	6.48024242716433e-05	0.000282046654935301
ENSMUSG00000001289.12	1158.82559188692	-0.369602307395254	0.0925366509501856	-3.99411804512159	6.49355079418309e-05	0.000282566439375822
ENSMUSG00000026069.15	4768.65589300996	-0.429702615027188	0.107592775382253	-3.99378688299982	6.50263156252715e-05	0.000282902080197685
ENSMUSG00000099681.1	101.52231447609	-1.03303724952033	0.258671164961029	-3.99363125640993	6.50690313604629e-05	0.000283028396079457
ENSMUSG00000026274.11	239.837964774566	0.645619295542488	0.161677199968103	3.99326123701958	6.51706993967506e-05	0.000283411027626777
ENSMUSG00000048310.8	743.595860057371	-0.477912926016333	0.119720407935049	-3.9919085998739	6.55436363230769e-05	0.000284972930772487
ENSMUSG00000019842.6	310.146432367007	0.594240629896101	0.14887529089705	3.99153295564024	6.56475633655993e-05	0.000285364812637981
ENSMUSG00000035878.13	130.465249346864	-0.754164431333667	0.188974051719904	-3.9908359082626	6.58408242532814e-05	0.000286144775488998
ENSMUSG00000029622.16	4644.9359468471	-0.583783629776207	0.146305870688412	-3.99015861106143	6.60291249613129e-05	0.000286902858238748
ENSMUSG00000022234.15	6033.51912897289	0.388091507874001	0.0972813611185616	3.98937168859115	6.62485435054806e-05	0.000287795804178471
ENSMUSG00000028567.8	997.361526123233	-0.432671011499291	0.108460448937464	-3.98920542684422	6.62949906821109e-05	0.000287937113634438
ENSMUSG00000071001.4	41.0718593479411	1.31453961878435	0.329540864882911	3.98900336457944	6.63514806409758e-05	0.000288121973135992
ENSMUSG00000048234.13	490.079429154707	-0.539575192986942	0.13527649963184	-3.98868387676661	6.64408918811449e-05	0.000288449681079799
ENSMUSG00000040204.6	448.906259674067	0.555638313369934	0.139321522904311	3.98817283781457	6.65841473486311e-05	0.000289010964372877
ENSMUSG00000098098.7	94.9768709633974	-0.947741545096435	0.237654133976561	-3.98790262655355	6.66600116014657e-05	0.000289279559471265
ENSMUSG00000030245.10	1507.31846620192	-0.364459226754794	0.0914049448542813	-3.98730317419718	6.68286053899122e-05	0.000289950369064831
ENSMUSG00000040652.16	671.551205678459	-0.498122498058715	0.125007618397249	-3.98473712598685	6.75548682574088e-05	0.000293039957987212
ENSMUSG00000035041.8	8.72557958095281	4.05174704811473	1.01698488794329	3.98407793090106	6.77426409300468e-05	0.00029379287482597
ENSMUSG00000050777.7	659.638565873196	0.556971695997912	0.139849933065719	3.98263827367136	6.81544478728199e-05	0.00029551688600818
ENSMUSG00000040010.10	2033.09464935087	0.534609749754762	0.134254574299282	3.98205984820305	6.83205697658298e-05	0.00029617511038259
ENSMUSG00000028776.14	2156.44900293809	-0.507807646818377	0.127539309124925	-3.98157752541202	6.84593841428925e-05	0.000296714703491309
ENSMUSG00000063334.16	557.249655622634	0.522835184220885	0.131326531917805	3.98118473537486	6.85726277577233e-05	0.000297143265694181
ENSMUSG00000085133.2	327.382485005505	-0.550766746337471	0.138344347758918	-3.98112937217537	6.85886035291512e-05	0.00029715024946755
ENSMUSG00000022400.9	1147.06298317702	-0.369064736615097	0.0927055453441027	-3.98104272236584	6.86136145282247e-05	0.000297196365943338
ENSMUSG00000035930.9	4.96742728014267	5.74393341589318	1.44306081776138	3.98038207759237	6.88045899767977e-05	0.000297961179160564
ENSMUSG00000031431.13	246.04452088795	-0.594976626638388	0.149494093502	-3.97993400742906	6.89344016670122e-05	0.000298460855438569
ENSMUSG00000033454.6	1034.0619878844	-0.451072970847754	0.113346128307588	-3.97960634018018	6.90294777346235e-05	0.000298809961476492
ENSMUSG00000026430.16	196.634699876401	-0.70759169225428	0.177819605522554	-3.97926702274982	6.91280649792725e-05	0.000299174117202136
ENSMUSG00000092390.1	9.24800745023377	4.73028691736241	1.18891170399476	3.97866965348946	6.93019518775097e-05	0.000299863936099152
ENSMUSG00000001240.13	22.7326623624478	1.78169858002232	0.447996421650809	3.97703752511457	6.97791568814348e-05	0.000301865624928114
ENSMUSG00000020057.2	239.873768199014	-0.630708325904586	0.15859617621532	-3.97681924593377	6.98432129744782e-05	0.000302079562367349
ENSMUSG00000026070.15	15.0734396988444	2.32902006677759	0.585679152083015	3.97661425798451	6.99034192795917e-05	0.000302276763093
ENSMUSG00000039361.11	7884.89340739008	-0.45943366785825	0.11553664815632	-3.97651892442508	6.99314360955141e-05	0.000302334716511578
ENSMUSG00000001942.8	305.904988007814	-0.536645942162997	0.135020081826379	-3.97456389378482	7.05083324842227e-05	0.000304765122043693
ENSMUSG00000038302.14	185.839436017288	0.695499926081863	0.174997790257541	3.97433547622692	7.05760276084802e-05	0.000304994001073037
ENSMUSG00000092203.7	1098.1721013617	-0.396960343350912	0.0999012692207521	-3.97352652721305	7.08162671266057e-05	0.000305968278623244
ENSMUSG00000032492.14	39.0999664205964	-1.29085978568611	0.324869948818164	-3.97346627591162	7.08341913179943e-05	0.000305981815785205
ENSMUSG00000020818.16	813.60102164213	-0.418131200774076	0.105305331157317	-3.97065558009998	7.16751328487699e-05	0.000309549785645617
ENSMUSG00000110218.1	54.910414107358	1.20360874111107	0.303141568158789	3.97045099562395	7.17367104521003e-05	0.000309751060138301
ENSMUSG00000037971.10	168.947165851379	-0.67308399791123	0.169529593669471	-3.97030384691142	7.17810314798409e-05	0.000309877754220257
ENSMUSG00000041135.15	435.755439670658	-0.494824448595719	0.124640014242844	-3.97002881940964	7.18639389124381e-05	0.000310170937676112
ENSMUSG00000028060.14	1574.79324506772	-0.347876630351811	0.087638017044341	-3.96947172111164	7.20321546344006e-05	0.000310832119925291
ENSMUSG00000029128.12	637.497937859861	-0.428256761513815	0.107927286920426	-3.96801192482088	7.24747082337157e-05	0.000312676598379745
ENSMUSG00000103676.1	5.17251299319681	5.79956349415091	1.46164572033367	3.96783120113879	7.25296752019852e-05	0.000312848496852266
ENSMUSG00000045867.10	74.0441247317626	0.992341049226953	0.250111590688447	3.96759321107621	7.26021198507416e-05	0.000313095695925014
ENSMUSG00000029474.7	482.825240181313	-0.483384438279146	0.121858848506131	-3.96675698322248	7.28572123848776e-05	0.000314130294415582
ENSMUSG00000095115.2	4483.57256073922	0.347891605342942	0.0877167305148931	3.96608039653136	7.30642263347235e-05	0.000314957209874229
ENSMUSG00000034135.15	1249.00676621499	-0.456854725140153	0.115217515724227	-3.96514993634853	7.33498262453185e-05	0.000316122469903521
ENSMUSG00000026988.15	291.229970741926	-0.595971654534563	0.150317856333854	-3.96474290593206	7.34750937994232e-05	0.000316596389383184
ENSMUSG00000025825.12	461.757995146832	-0.578143974162278	0.14587375774595	-3.96331720726052	7.39154638053187e-05	0.000318427571791051
ENSMUSG00000055760.12	137.230327648494	0.864557077281819	0.218152240081414	3.96309053236936	7.39857087465255e-05	0.00031866382611688
ENSMUSG00000031073.6	4.79967441736737	5.72110804079026	1.44377861046516	3.96259371022752	7.41398913037652e-05	0.000319261434513112
ENSMUSG00000026589.14	277.735777598843	-0.628154068504149	0.158539745342419	-3.96212361226797	7.42860600980377e-05	0.000319824292455381
ENSMUSG00000074340.9	36.2566745315653	1.56059115811404	0.393903306804999	3.96186356182738	7.43670353025202e-05	0.000320106296151318
ENSMUSG00000028864.7	126.896628648462	-0.874054708746945	0.220650287487745	-3.9612670289201	7.4553100801496e-05	0.00032084044024975
ENSMUSG00000014551.8	445.808640868984	0.57950414935594	0.14630469020498	3.96094033994417	7.46551853489531e-05	0.000321212940789058
ENSMUSG00000040731.13	5291.57196264498	0.31824426501108	0.0803482218015279	3.96081279554874	7.46950765927977e-05	0.000321317747863424
ENSMUSG00000034161.8	310.01597890205	-0.734159029672118	0.18537359965564	-3.96042926843916	7.48151513883673e-05	0.00032176736731209
ENSMUSG00000036459.15	409.477445609149	-0.623166694154646	0.157370400602223	-3.95987232522711	7.49898444028878e-05	0.000322451654783317
ENSMUSG00000049872.8	83.5496073461275	-0.907548609602285	0.229191281594887	-3.95978679156936	7.5016707374583e-05	0.000322500129978803
ENSMUSG00000021298.8	8.49850737783487	4.00727959649619	1.01204691471169	3.95957888734613	7.50820403809941e-05	0.000322591941521124
ENSMUSG00000032878.16	30.3334807848371	-1.53441213996142	0.387519895753798	-3.95956996472839	7.50848454790067e-05	0.000322591941521124
ENSMUSG00000052921.13	38.9157248615937	1.39005179453962	0.351060331000527	3.95958093749285	7.50813958686161e-05	0.000322591941521124
ENSMUSG00000069184.4	68.0171492617668	1.13089254327672	0.285653269470811	3.95896936650425	7.5273889934778e-05	0.000323336993579891
ENSMUSG00000009291.13	3115.51916095887	-0.377687919068099	0.0954127386289242	-3.95846429413361	7.5433214966159e-05	0.000323954103800069
ENSMUSG00000051043.16	77.5859573871688	-1.06485818969035	0.26910918513296	-3.95697452379498	7.59050224712573e-05	0.000325912660826671
ENSMUSG00000052951.5	237.74605459235	-0.584410737573207	0.147706457681451	-3.95656863448426	7.60340497507494e-05	0.000326398918280505
ENSMUSG00000007670.10	1667.63416064692	0.393745584377854	0.099525762749364	3.95621770183691	7.61457741221134e-05	0.000326810711465593
ENSMUSG00000028389.12	158.616020192761	-0.77639633251279	0.196276143099857	-3.95563271343575	7.63323585869202e-05	0.000327543559860531
ENSMUSG00000032058.14	1140.76220135353	0.370870268470592	0.0937945775585129	3.9540693942486	7.68331093569052e-05	0.000329623918139008
ENSMUSG00000034595.17	1385.37091417923	-0.358935211891742	0.0908125996969601	-3.95248250891949	7.73445842749252e-05	0.00033174941216989
ENSMUSG00000010529.6	7.45409873899729	5.34895608171998	1.35347130178312	3.9520277043725	7.74917665224475e-05	0.000332311810541018
ENSMUSG00000036602.14	22.1292554297789	-1.84035825669667	0.465780219946381	-3.95113012078642	7.77830167289554e-05	0.000333491661569306
ENSMUSG00000055717.13	9.47503690031084	3.73700160614194	0.945916986432373	3.95066550209277	7.79341836033516e-05	0.000334070546250007
ENSMUSG00000099338.1	4.65627708532051	5.65647804194111	1.43217850029352	3.94956218151706	7.82942702192659e-05	0.000335544555215652
ENSMUSG00000103585.1	122.053281390093	-0.790264970343358	0.200104134762507	-3.9492685709932	7.83903594466761e-05	0.000335886778349915
ENSMUSG00000018322.10	770.582964771339	0.409970255496823	0.103815742109615	3.94901820442561	7.84723843852871e-05	0.000336168609604149
ENSMUSG00000029642.11	784.316304174749	0.439888151020279	0.111428992789508	3.94769924781818	7.89058415258131e-05	0.000337955516282504
ENSMUSG00000081603.1	645.758980143641	0.568135865763239	0.143926413640273	3.94740514540455	7.90028024310794e-05	0.000338300760482662
ENSMUSG00000079477.9	3614.97214370282	-0.324265282554275	0.0821610264492191	-3.94670437515398	7.92342894208802e-05	0.000339221801583143
ENSMUSG00000033589.4	408.688886056304	0.510321185690438	0.129316937431778	3.94628264344461	7.93739098998342e-05	0.000339749239416071
ENSMUSG00000041935.10	1727.62930935179	-0.541926378574003	0.137331417292123	-3.94612091872067	7.94275129165602e-05	0.000339908349132164
ENSMUSG00000040945.13	4676.15686091356	0.474096381190819	0.120242468708813	3.94283638951993	8.05235903840101e-05	0.000344527717533406
ENSMUSG00000038370.6	143.454128387132	-0.799467460473692	0.202839936341933	-3.94137108742731	8.10171733644191e-05	0.000346567879526414
ENSMUSG00000028525.16	340.151359240157	-0.549075919494177	0.139370017152281	-3.93969901642643	8.15838991868015e-05	0.000348920017051346
ENSMUSG00000024188.16	1217.78445728467	0.429311260698275	0.108979411964666	3.93937949341723	8.16926227458335e-05	0.00034931279180303
ENSMUSG00000006373.10	2709.97749973208	-0.353949594925363	0.0898586658515054	-3.93895893702981	8.18359335241125e-05	0.000349780982812668
ENSMUSG00000032621.8	1834.79471140897	-0.416911354628546	0.105842308459928	-3.93898584313654	8.1826757761961e-05	0.000349780982812668
ENSMUSG00000029778.12	14.921417919466	-2.35639226301472	0.598289952710328	-3.93854560374944	8.19770144330001e-05	0.000350239260135372
ENSMUSG00000079139.4	868.717730157824	0.58663955844098	0.148947137512897	3.93857557947486	8.1966775247642e-05	0.000350239260135372
ENSMUSG00000045092.8	586.527192396143	-0.439689824640312	0.111663175816273	-3.93764391372644	8.22855817599461e-05	0.000351484994810655
ENSMUSG00000069806.5	382.956519939818	-0.721293579859449	0.183215303440771	-3.93686316761538	8.25536473227758e-05	0.000352557246524827
ENSMUSG00000050830.17	20.1390599083068	-1.92345412895618	0.488674549179686	-3.93606364846499	8.28290137617298e-05	0.000353660228625161
ENSMUSG00000037003.16	1518.82332619594	-0.518279119828498	0.131682401748058	-3.93582675398113	8.29107703562069e-05	0.000353936258018748
ENSMUSG00000021900.10	348.575607394916	-0.607499410238341	0.154378826642861	-3.93512130807761	8.31546845240919e-05	0.000354904262172455
ENSMUSG00000029334.14	321.929838024513	-0.614634496406686	0.15624541073216	-3.9337763171829	8.36216072666241e-05	0.000356812400645259
ENSMUSG00000033540.18	321.937810378423	-0.543404692715388	0.138139656141929	-3.93373422152634	8.36362609720529e-05	0.000356812400645259
ENSMUSG00000015599.9	18.6330884982658	-2.06017115537157	0.5238000321467	-3.93312529388044	8.38485033201411e-05	0.000357644121275002
ENSMUSG00000107653.1	17.3171925576344	-2.09149147063839	0.531919733263543	-3.93196818964816	8.42532164953104e-05	0.000359296287288906
ENSMUSG00000038503.15	1339.35430639317	-0.36544764338697	0.0929523980774689	-3.93155691456606	8.43975097811166e-05	0.000359837445350775
ENSMUSG00000058794.12	8.50462492745758	4.62109555669565	1.17552432448394	3.93109309645661	8.45605176339128e-05	0.000360458155428138
ENSMUSG00000057440.8	391.48894391736	0.670275798993192	0.170616115649194	3.92856088912114	8.54557151251575e-05	0.000364199089162368
ENSMUSG00000031639.12	100.461078432548	-0.844833757816698	0.215057144606853	-3.92841520964645	8.55074878566475e-05	0.000364344675857974
ENSMUSG00000001138.13	233.926743423451	0.616379524108826	0.156910708380814	3.92821835086556	8.55774961849017e-05	0.000364567887886545
ENSMUSG00000102869.2	1017.30174347706	-0.422415632768794	0.107538229292514	-3.92805084803641	8.56371073844954e-05	0.000364746724410759
ENSMUSG00000029190.19	1241.6399002965	-0.381209082622556	0.0970498195826822	-3.92797312000959	8.56647826965594e-05	0.00036476599492421
ENSMUSG00000070942.8	181.58305404695	-0.681361995092317	0.173465518976785	-3.92793910346818	8.56768970530639e-05	0.00036476599492421
ENSMUSG00000032558.19	310.758810754304	0.563893767229217	0.143586615246268	3.92720286819263	8.59394905147807e-05	0.000365808691415487
ENSMUSG00000031972.5	237.878667014817	-0.775867598517755	0.197573996924572	-3.92697222607668	8.60219100827765e-05	0.000366084191294466
ENSMUSG00000029028.14	610.139353935191	0.483140870725218	0.123060106633088	3.92605600583244	8.63500580598663e-05	0.000367405111288452
ENSMUSG00000116947.1	4.66478440187989	5.6789484118922	1.44662410290382	3.92565587735806	8.64937364308812e-05	0.000367940761987588
ENSMUSG00000029762.6	739.819078512861	-0.446145100163614	0.113679474826398	-3.92458797724859	8.68783053527389e-05	0.000369424769338563
ENSMUSG00000032186.15	164.188443084215	0.824094891653881	0.20998107787632	3.92461501764115	8.68685477452242e-05	0.000369424769338563
ENSMUSG00000062785.14	31.5631689783639	-1.44116516478585	0.367222051132727	-3.92450605931875	8.6907872006716e-05	0.000369474547513961
ENSMUSG00000058799.16	5196.51083922733	0.525271436373198	0.133851912679453	3.92427292115812	8.69920706463981e-05	0.00036975651642943
ENSMUSG00000020180.10	1052.80344353671	0.389815010295433	0.0993391493344033	3.92408242779699	8.70609251807838e-05	0.000369973163355562
ENSMUSG00000032572.9	9.71285708606785	3.12866757096788	0.797348838525801	3.92383787346126	8.71493957412525e-05	0.000370273064222487
ENSMUSG00000056537.11	3011.69041911338	0.479176368258048	0.122125198558913	3.92364863199707	8.7217914474031e-05	0.000370488089676443
ENSMUSG00000038045.14	18.6225276180899	2.09937084863137	0.535099184296137	3.9233303100487	8.73332842553396e-05	0.000370902001927779
ENSMUSG00000036223.16	73.2002350011542	1.08033126005857	0.275417582105753	3.92252103804961	8.76272391905311e-05	0.000372074034715623
ENSMUSG00000042742.7	684.818186911771	-0.519250404900462	0.132385970222193	-3.92224647391989	8.77271823545201e-05	0.000372421962111217
ENSMUSG00000029309.7	55.0785308783215	-1.11157552862162	0.283528537905367	-3.92050668632388	8.83629841748408e-05	0.000375044122614882
ENSMUSG00000030930.14	455.388877739054	0.48159969709448	0.122843947898141	3.92041859069695	8.8395294058376e-05	0.000375104297063718
ENSMUSG00000037428.14	46.8618376973463	1.34728989862375	0.343778330198278	3.91906580570883	8.88928441668491e-05	0.000377138282871125
ENSMUSG00000028358.15	607.812506033793	-0.526541618763305	0.134360246946653	-3.91887951033883	8.89615699221959e-05	0.000377352470162081
ENSMUSG00000036792.12	557.904314706846	-0.45577370417305	0.116320287833997	-3.918264927469	8.91886502477871e-05	0.000378238131954894
ENSMUSG00000040836.15	249.990100222365	-0.604461572099499	0.154280747755934	-3.91793260592523	8.93116666902645e-05	0.000378682198979607
ENSMUSG00000020131.14	45.7669678818786	1.37909581926628	0.352061840336591	3.91719766603444	8.95842909928978e-05	0.000379760292575835
ENSMUSG00000090386.10	26.460436529128	-1.6239806707224	0.414629264191115	-3.91670538231441	8.9767341968052e-05	0.000380458308398503
ENSMUSG00000040420.15	54.2787850517881	-1.23827301086001	0.316182226547758	-3.91632706360542	8.99082561878944e-05	0.000380977487865418
ENSMUSG00000101188.1	635.081178996958	0.508905959195119	0.129960714279797	3.91584458438322	9.0088270765084e-05	0.00038166210471376
ENSMUSG00000014039.18	321.877045674879	0.502771791056095	0.128398418284756	3.91571639100001	9.01361573524721e-05	0.000381708636059486
ENSMUSG00000040680.9	7.01858450203122	5.2663670283219	1.34491957387091	3.91574866678785	9.01240984804707e-05	0.000381708636059486
ENSMUSG00000081058.5	44.9631467978213	-1.27342168555008	0.325212307113467	-3.91566265389144	9.01562379792356e-05	0.000381715533171602
ENSMUSG00000022898.13	1106.85737489611	-0.366176163453049	0.0935235849690205	-3.91533497752834	9.02787764375263e-05	0.000382156138359547
ENSMUSG00000020864.13	926.564923831835	-0.374449053111356	0.0956462654230249	-3.91493647405092	9.04280135455167e-05	0.000382709557327353
ENSMUSG00000037234.17	2363.95185762634	-0.47418797035865	0.121131460031992	-3.91465578168886	9.05332709566506e-05	0.000383076657042387
ENSMUSG00000071451.10	105.240446082041	0.794555309132116	0.203064177250675	3.91282854459981	9.12213043515727e-05	0.000385909023133126
ENSMUSG00000111933.1	26.5382971868039	1.67857968903041	0.429004228358491	3.91273460276418	9.12568106439478e-05	0.000385980298873717
ENSMUSG00000046387.5	111.431724819327	-0.842125167896383	0.215290550017904	-3.91157516122444	9.16961097667436e-05	0.000387759080691869
ENSMUSG00000020823.16	2889.16097748331	0.394830498467675	0.100947749058601	3.91123627965665	9.18248848482755e-05	0.000388224278123089
ENSMUSG00000067860.11	13.6721199522421	2.39895619189006	0.613381218143444	3.91103627064277	9.19009684610558e-05	0.000388466557939081
ENSMUSG00000029595.9	7.03124935255768	5.259614328316	1.34512941665238	3.91011769068703	9.22511624374383e-05	0.000389867170039486
ENSMUSG00000015536.14	445.434333255868	-0.492572489430086	0.125976443337993	-3.91003648284086	9.22821821964275e-05	0.000389918607658802
ENSMUSG00000063354.7	7.40621131220971	5.35268190250377	1.36897692394929	3.90998694635561	9.23011089716435e-05	0.000389918938390114
ENSMUSG00000025353.5	155.827755216917	0.718600074626865	0.183803982563539	3.90960013273082	9.24490278851334e-05	0.000390464075104074
ENSMUSG00000022248.14	194.072979671409	0.628248138532126	0.160710135451411	3.90920047928196	9.26020919317055e-05	0.000391030715613634
ENSMUSG00000022136.8	2224.18666126778	-0.45701988319117	0.116924627472132	-3.90867085122932	9.28053039884638e-05	0.000391808841552929
ENSMUSG00000002825.8	278.576013672571	0.591123649933217	0.151247152124599	3.90832912639732	9.2936643247995e-05	0.000392283276651964
ENSMUSG00000055322.16	6209.99033528999	0.359247824150797	0.0919343216300322	3.9076573121027	9.3195361761158e-05	0.000393295073185042
ENSMUSG00000008167.14	621.667342419669	-0.510895768074647	0.130831778152459	-3.90498222442027	9.42323113031434e-05	0.000397590010999006
ENSMUSG00000047842.7	19.217882724811	-1.93164776992992	0.494773258939843	-3.90410705313558	9.45739144192579e-05	0.000398949952608317
ENSMUSG00000020834.17	127.884985080837	0.807525455140832	0.206850084418062	3.90391648817873	9.46484519757576e-05	0.000399182981859837
ENSMUSG00000025645.8	122.131322728862	0.78601144689752	0.201347014347972	3.90376509650707	9.47077068359126e-05	0.000399351473973609
ENSMUSG00000030029.14	996.888958850276	0.477261207876128	0.122263231672992	3.90355466108258	9.47901296741824e-05	0.000399617569302998
ENSMUSG00000046637.3	11.560031257246	2.74260444707005	0.702688289916128	3.9030171506023	9.50009680659777e-05	0.000400424822000995
ENSMUSG00000003072.15	2666.49251104621	0.736412948207896	0.18873773065591	3.90177918134694	9.54882470058147e-05	0.000402396692973984
ENSMUSG00000036819.14	220.277385863951	0.606309749332163	0.15540365769743	3.90151530739801	9.55924155162779e-05	0.000402745095761187
ENSMUSG00000059142.16	477.14162552789	-0.655322969782509	0.167968170295225	-3.90147114557893	9.56098595873346e-05	0.000402745095761187
ENSMUSG00000024678.6	14.0850469267627	-2.38852355026814	0.61222270770647	-3.90139653463052	9.56393379988755e-05	0.000402784343001898
ENSMUSG00000046844.6	201.562921192416	-0.600055942577132	0.153807295983927	-3.90134901428758	9.5658117521551e-05	0.000402784343001898
ENSMUSG00000053289.8	719.716593305093	0.523117630286067	0.134112532732326	3.90058721305452	9.59596488233006e-05	0.000403971765406516
ENSMUSG00000033712.6	789.151913245417	0.47856807568519	0.122696166325067	3.90043218153441	9.6021122216055e-05	0.000404148312366944
ENSMUSG00000055296.14	2238.48680647503	0.374552945119561	0.0960395518605259	3.89998638960236	9.61980957386426e-05	0.000404810823137774
ENSMUSG00000022664.11	420.005334951695	-0.524301671426486	0.134461540947614	-3.89926865132948	9.64836756279076e-05	0.000405929997501429
ENSMUSG00000002428.12	954.721774893663	0.627988703946559	0.161069263409856	3.89887363145494	9.66411908677953e-05	0.000406510027548207
ENSMUSG00000047238.4	366.381852634695	-0.53894731186568	0.138242291301414	-3.89857045041735	9.67622497812765e-05	0.000406936503603429
ENSMUSG00000038312.10	522.18721674433	0.478859442958362	0.122843699319432	3.89811968876954	9.69425017338009e-05	0.000407611693773809
ENSMUSG00000020277.10	2703.82009701934	0.459833412815912	0.117969689244822	3.89789458427429	9.70326358603418e-05	0.000407907770380592
